f1,f2,f3,f4,f5,f6,f7,f8,f9,resp
  0.16400541,  0.14931228,  0.15140171,  0.15163600,  0.18223736,  0.14039697,  0.14067424,  0.16302565,  0.16978785,  0.00000122
  0.15890922,  0.14748910,  0.14768407,  0.18067562,  0.18660939,  0.13608668,  0.16495969,  0.17013941,  0.21611131, -0.00010895
  0.24116277,  0.20922791,  0.21490227,  0.24229273,  0.29748075,  0.19063258,  0.20403321,  0.25305027,  0.28967992, -0.00283293
  0.13968484,  0.12672795,  0.13112558,  0.15697813,  0.16055129,  0.11891035,  0.14315251,  0.14503465,  0.18295667, -0.00011543
  0.18635001,  0.15984949,  0.16316754,  0.20733772,  0.21317698,  0.14186623,  0.17664811,  0.17819623,  0.23614808, -0.00076027
  0.17975583,  0.16480348,  0.18015532,  0.19505744,  0.20859286,  0.16728747,  0.18557634,  0.20018465,  0.22862175,  0.00026249
  0.22631096,  0.20306255,  0.21659180,  0.21723480,  0.26040961,  0.19719992,  0.20080930,  0.22298055,  0.25115323, -0.00151649
  0.24287231,  0.22772839,  0.22940247,  0.25795308,  0.26221262,  0.22475769,  0.23534102,  0.23716802,  0.26842179, -0.00197938
  0.19837444,  0.17439927,  0.18232305,  0.19358843,  0.24028607,  0.16124481,  0.18350786,  0.20359127,  0.23400664, -0.00067383
  0.26047493,  0.22365711,  0.28828505,  0.30444542,  0.30979798,  0.24453387,  0.26153288,  0.31917617,  0.39602172,  0.00067098
  0.37167536,  0.29054303,  0.32160328,  0.32448727,  0.57801530,  0.25654103,  0.28481127,  0.39844749,  0.45177709, -0.00624538
  0.18739969,  0.16705948,  0.19596923,  0.21758316,  0.21935996,  0.17392908,  0.18937457,  0.22618995,  0.26286950,  0.00019190
  0.21821064,  0.18127548,  0.20916153,  0.23609807,  0.26222795,  0.17545777,  0.20991733,  0.22245852,  0.27820204, -0.00188149
  0.11058768,  0.10212886,  0.10416339,  0.11634051,  0.11935749,  0.09709392,  0.10929275,  0.10960235,  0.12498028, -0.00008889
  0.13894464,  0.12476133,  0.13089040,  0.13166800,  0.15112276,  0.11888312,  0.11910672,  0.14142673,  0.14344354,  0.00009605
  0.36483475,  0.28297180,  0.31702132,  0.33287319,  0.53931295,  0.27454509,  0.27567362,  0.36884050,  0.43952760, -0.00451785
  0.35329510,  0.30523288,  0.31346420,  0.35588088,  0.51321872,  0.27053920,  0.29002446,  0.44433484,  0.47654721, -0.00564282
  0.27101167,  0.22309706,  0.23115225,  0.29776545,  0.30734043,  0.19294992,  0.24452873,  0.25357117,  0.31620563, -0.00326404
  0.24286157,  0.19986174,  0.20815857,  0.23702670,  0.30062584,  0.17576972,  0.20057811,  0.23587331,  0.28807444, -0.00200624
  0.18997372,  0.16243657,  0.16860984,  0.17070043,  0.21069305,  0.14693732,  0.14794129,  0.18502884,  0.18658861, -0.00008678
  0.33977063,  0.26565512,  0.31257170,  0.33614440,  0.49773431,  0.25736038,  0.29024425,  0.35089443,  0.49056159, -0.00373605
  0.13146212,  0.11949751,  0.12133983,  0.12480174,  0.14657055,  0.11145059,  0.11563074,  0.13255840,  0.13729763, -0.00020057
  0.13694044,  0.12838727,  0.13381367,  0.14623291,  0.15123678,  0.12457551,  0.14007154,  0.14108175,  0.16432039, -0.00009585
  0.18639141,  0.16591689,  0.16778571,  0.20463038,  0.21279824,  0.15049237,  0.17889862,  0.18892760,  0.23288271, -0.00060011
  0.13632457,  0.12448928,  0.13368316,  0.14184055,  0.15626565,  0.12175094,  0.13708036,  0.14074096,  0.16411293, -0.00030834
  0.19251179,  0.16570991,  0.17667929,  0.20478652,  0.23442553,  0.15276008,  0.18379187,  0.19541242,  0.24910099, -0.00111320
  0.16242993,  0.14141781,  0.14535775,  0.15699420,  0.15851604,  0.12799640,  0.13815450,  0.14409251,  0.15085411,  0.00049397
  0.18760008,  0.17282168,  0.18190239,  0.19256032,  0.21194577,  0.17279227,  0.18869334,  0.19542361,  0.19912734, -0.00118845
  0.26066430,  0.21902298,  0.22554983,  0.24821077,  0.32624043,  0.19070016,  0.21056599,  0.26724884,  0.29800601, -0.00331316
  0.21577799,  0.18446951,  0.21027297,  0.21599028,  0.26649142,  0.18169899,  0.21447924,  0.22218875,  0.25270821, -0.00208413
  0.39443204,  0.30623313,  0.32307526,  0.34329825,  0.62153765,  0.26899610,  0.29387114,  0.43087049,  0.43744092, -0.00190100
  0.24360845,  0.20654547,  0.22420962,  0.28681920,  0.29391683,  0.19060729,  0.23735768,  0.26393219,  0.34037640, -0.00192788
  0.36870261,  0.27792685,  0.31759482,  0.35735025,  0.56619307,  0.24510026,  0.30450327,  0.37695877,  0.49876705, -0.00564560
  0.20913318,  0.17720332,  0.18087618,  0.22666182,  0.23794624,  0.15632081,  0.18742407,  0.20008203,  0.25049755, -0.00150098
  0.22860382,  0.18813019,  0.20146148,  0.20497096,  0.23025590,  0.17040301,  0.17199990,  0.20146514,  0.20332344,  0.00082311
  0.36110495,  0.30634374,  0.31588999,  0.31602087,  0.54802118,  0.28052285,  0.29326270,  0.42237738,  0.44330309, -0.00532937
  0.38497712,  0.28540108,  0.37796180,  0.39826738,  0.57563565,  0.28192736,  0.38233447,  0.44259479,  0.52622107,  0.00203484
  0.25016110,  0.21113122,  0.22524638,  0.27338120,  0.29709586,  0.23472884,  0.23765846,  0.23894880,  0.26540701, -0.00350171
  0.27863908,  0.23201296,  0.25393885,  0.29658576,  0.35364618,  0.21353828,  0.25469628,  0.30299550,  0.40051939,  0.00075795
  0.36387705,  0.27330671,  0.31661110,  0.34394945,  0.52987235,  0.25243193,  0.28844803,  0.35766556,  0.50205012, -0.00015477
  0.37022571,  0.29099044,  0.33657443,  0.35770215,  0.52850910,  0.28564671,  0.35961689,  0.39202127,  0.41939501, -0.00339125
  0.37102241,  0.29676725,  0.32556545,  0.35424927,  0.54756116,  0.29039723,  0.29239766,  0.40124096,  0.46014606, -0.00466761
  0.12624280,  0.11359574,  0.11837818,  0.12860005,  0.13938801,  0.10762648,  0.12015542,  0.12432071,  0.14342465,  0.00005164
  0.35897903,  0.28879432,  0.30463750,  0.32531031,  0.54253354,  0.25620903,  0.29398293,  0.39711630,  0.41385247, -0.00685383
  0.23781298,  0.19458016,  0.22688105,  0.24378209,  0.30435091,  0.18795632,  0.22210929,  0.23647270,  0.31599400, -0.00215641
  0.17677173,  0.15585080,  0.15905951,  0.17165060,  0.19735692,  0.14256025,  0.15672787,  0.17393382,  0.18792114, -0.00016730
  0.15272802,  0.14231146,  0.14697842,  0.17677808,  0.17717300,  0.13617635,  0.16197842,  0.16946208,  0.20939483,  0.00017604
  0.23026502,  0.19751163,  0.19955467,  0.22108697,  0.27923593,  0.17252588,  0.19103985,  0.23233332,  0.25977622, -0.00208128
  0.14021261,  0.12797438,  0.13651396,  0.14753131,  0.15839110,  0.12565888,  0.13275204,  0.15400936,  0.16573699, -0.00021355
  0.16149652,  0.14120618,  0.14875633,  0.17641485,  0.18422707,  0.13081331,  0.15800272,  0.15891003,  0.20132261, -0.00053505
  0.16187312,  0.14391156,  0.15684427,  0.16879543,  0.18900012,  0.14089526,  0.16406587,  0.16663520,  0.19825005, -0.00000197
  0.19009759,  0.17402045,  0.17473814,  0.18210316,  0.23115594,  0.15898413,  0.16684984,  0.20623817,  0.21833332, -0.00140713
  0.19119549,  0.17119650,  0.17860846,  0.20561468,  0.22966184,  0.15909856,  0.18068065,  0.20855340,  0.24796194, -0.00092193
  0.21635801,  0.19467376,  0.19739693,  0.20398905,  0.26978786,  0.18125908,  0.18351065,  0.24181200,  0.24654632, -0.00179977
  0.22738963,  0.20838669,  0.23628848,  0.27331485,  0.27507743,  0.22026912,  0.24576184,  0.27463617,  0.35467017,  0.00146243
  0.30990657,  0.24392493,  0.28221466,  0.28668714,  0.42199345,  0.23406306,  0.25093177,  0.30434248,  0.38061353, -0.00422522
  0.17650166,  0.17228835,  0.17647173,  0.18475959,  0.20123696,  0.18151423,  0.18493833,  0.19128677,  0.20117142, -0.00061704
  0.16963022,  0.14991796,  0.16598340,  0.18490102,  0.19257530,  0.14555409,  0.16777932,  0.17967428,  0.20809368, -0.00070446
  0.10186717,  0.09296499,  0.09693286,  0.10398376,  0.11029032,  0.08888323,  0.09813619,  0.10004473,  0.11268859, -0.00009895
  0.13366572,  0.11873329,  0.12202001,  0.13952742,  0.14005026,  0.10939419,  0.12360108,  0.12579980,  0.14569614, -0.00013727
  0.37229292,  0.27760859,  0.33481534,  0.34236340,  0.57403041,  0.26382927,  0.28908861,  0.37412800,  0.49694083, -0.00306266
  0.34914275,  0.29061294,  0.29075540,  0.33174109,  0.47361985,  0.25025194,  0.26514755,  0.39075917,  0.40856850, -0.00509501
  0.23935504,  0.19632048,  0.23358619,  0.26370453,  0.27075925,  0.19299300,  0.21549472,  0.26289770,  0.28428603, -0.00176898
  0.21557982,  0.18433594,  0.19063153,  0.19878475,  0.26504691,  0.16708351,  0.17451794,  0.22105564,  0.23480258, -0.00199062
  0.17625037,  0.15369981,  0.16174456,  0.16350481,  0.19344204,  0.14160798,  0.14428934,  0.17535603,  0.17552020, -0.00034276
  0.27589069,  0.22802485,  0.28521996,  0.30346389,  0.31552649,  0.25305430,  0.25576618,  0.29493392,  0.35259613, -0.00066086
  0.13573707,  0.12208520,  0.12835776,  0.13098726,  0.15018165,  0.11552020,  0.12576637,  0.13390672,  0.14463680, -0.00005771
  0.11783894,  0.10941017,  0.11759060,  0.12984374,  0.13159592,  0.10835273,  0.12154294,  0.12854639,  0.14687771,  0.00000921
  0.16988705,  0.15292217,  0.16171726,  0.16283256,  0.19323138,  0.14501635,  0.14946180,  0.17928952,  0.18429650, -0.00047055
  0.12127548,  0.11028328,  0.11917995,  0.13018648,  0.13120298,  0.10808379,  0.11825976,  0.12754334,  0.14023922, -0.00022713
  0.15411066,  0.13752453,  0.14815954,  0.16240766,  0.17964907,  0.13353230,  0.15340870,  0.15689464,  0.19001350, -0.00049021
  0.18902105,  0.16783674,  0.17010812,  0.17019533,  0.20638220,  0.15129754,  0.15705555,  0.17962790,  0.18614164,  0.00006401
  0.15709490,  0.13805782,  0.16276007,  0.16777910,  0.17927136,  0.14163752,  0.15558103,  0.17074071,  0.19574532, -0.00025718
  0.27081879,  0.22142867,  0.24924249,  0.28915992,  0.31147660,  0.21180073,  0.23111149,  0.28485979,  0.31014349, -0.00299586
  0.18556835,  0.15834265,  0.17493723,  0.18567327,  0.21870793,  0.15023569,  0.17495973,  0.18244347,  0.21368398, -0.00117479
  0.33317785,  0.26433390,  0.29619783,  0.31867828,  0.47122644,  0.26741600,  0.27114909,  0.33688943,  0.39806223, -0.00644395
  0.29455237,  0.24411089,  0.25569843,  0.34416939,  0.36622176,  0.21171715,  0.28907407,  0.28914662,  0.40283954, -0.00533993
  0.39827991,  0.30217551,  0.34801190,  0.35175312,  0.62256073,  0.26730228,  0.32366702,  0.42124401,  0.46422842, -0.00103720
  0.21374843,  0.17810238,  0.18217627,  0.21668942,  0.22768530,  0.15591349,  0.17960502,  0.19134036,  0.22259519, -0.00072222
  0.22756147,  0.18987643,  0.20903993,  0.21650195,  0.21794146,  0.17878562,  0.18480247,  0.19832605,  0.20154411,  0.00058901
  0.35724773,  0.32980856,  0.33338145,  0.34632778,  0.52036771,  0.30101777,  0.35481300,  0.43213587,  0.46787237, -0.00365804
  0.36080399,  0.29519981,  0.30995123,  0.34193482,  0.53292604,  0.29018681,  0.30385172,  0.38311930,  0.43710229, -0.00443551
  0.21269762,  0.18200661,  0.20057609,  0.23584383,  0.23759403,  0.19865372,  0.19883858,  0.21956823,  0.22720116, -0.00156130
  0.31331648,  0.26256850,  0.26680327,  0.33642395,  0.38593364,  0.22274811,  0.27715618,  0.30877587,  0.45762883,  0.00334804
  0.33521209,  0.26747337,  0.29666671,  0.35039647,  0.47967290,  0.25249465,  0.29938775,  0.34801613,  0.46825182, -0.00643225
  0.33630402,  0.26557357,  0.28300920,  0.28930866,  0.48482028,  0.22978548,  0.25826346,  0.34870519,  0.39045219, -0.00595990
  0.36157918,  0.28950020,  0.32082604,  0.33708839,  0.53648040,  0.26592456,  0.29692287,  0.40004481,  0.43117461, -0.00745886
  0.11519347,  0.10536869,  0.10902059,  0.12000150,  0.12870525,  0.10064596,  0.11389248,  0.11677479,  0.13456453,  0.00002001
  0.35915967,  0.27158880,  0.31109802,  0.33836150,  0.53366178,  0.24767274,  0.27701575,  0.36448077,  0.46406835, -0.00629161
  0.20855932,  0.17729465,  0.19142167,  0.22238372,  0.24699189,  0.16328125,  0.20345007,  0.20412329,  0.25662121, -0.00151854
  0.15151375,  0.13768176,  0.13773765,  0.13915421,  0.17342068,  0.12635926,  0.12738884,  0.15605315,  0.15676888, -0.00038266
  0.11553747,  0.11096511,  0.11106573,  0.12339540,  0.12804276,  0.10784556,  0.11780786,  0.12240966,  0.13684822, -0.00002256
  0.20698521,  0.18874477,  0.18929553,  0.18969458,  0.24918678,  0.17130245,  0.17388332,  0.21912391,  0.22541856, -0.00166764
  0.13122829,  0.12491794,  0.12722183,  0.13329804,  0.14345062,  0.12249522,  0.12547516,  0.13753454,  0.14462303, -0.00028479
  0.14857086,  0.13640775,  0.13959565,  0.15839667,  0.16238946,  0.12864081,  0.14592882,  0.14618665,  0.17434703, -0.00033840
  0.15864504,  0.14244075,  0.16483975,  0.16981991,  0.18101661,  0.14680964,  0.16046301,  0.18038527,  0.19232119, -0.00016541
  0.23783515,  0.19825158,  0.21943496,  0.24320610,  0.27865104,  0.18359724,  0.20092030,  0.24459895,  0.28034087, -0.00202942
  0.21163036,  0.19393800,  0.21022974,  0.22332505,  0.23501194,  0.19819590,  0.20779963,  0.21518269,  0.24374080, -0.00151028
  0.21028831,  0.17971635,  0.19391574,  0.21831044,  0.24946658,  0.18633025,  0.19995041,  0.20610627,  0.22995314, -0.00180205
  0.16112086,  0.15399676,  0.17206708,  0.17421654,  0.17711770,  0.16394346,  0.16896279,  0.18367524,  0.19425974, -0.00001904
  0.37031194,  0.29321859,  0.30784386,  0.41416477,  0.48034200,  0.30357020,  0.35472364,  0.36493434,  0.38223100, -0.00265036
  0.17391253,  0.16447079,  0.16933642,  0.17687789,  0.20433497,  0.16372907,  0.17128488,  0.19307144,  0.19871566, -0.00082249
  0.17187408,  0.15271965,  0.17028166,  0.18607881,  0.20105223,  0.14991762,  0.17526336,  0.18588611,  0.21658622, -0.00050504
  0.11933549,  0.10743010,  0.10751501,  0.11829151,  0.12335821,  0.09770191,  0.10693199,  0.11064967,  0.12302758,  0.00020075
  0.15023163,  0.13139346,  0.13631381,  0.15251542,  0.15705614,  0.12066563,  0.13305098,  0.14204689,  0.15614977, -0.00021650
  0.37273489,  0.27676206,  0.33416049,  0.35397178,  0.56508892,  0.25712804,  0.30514198,  0.37452665,  0.48392826, -0.00602741
  0.37147006,  0.28954262,  0.31373258,  0.34097736,  0.56015599,  0.27468173,  0.28365053,  0.38936458,  0.43967195, -0.00466627
  0.23478510,  0.19691222,  0.22146780,  0.27025844,  0.27572493,  0.18766747,  0.22147428,  0.25976833,  0.31028678, -0.00128939
  0.20803874,  0.17701888,  0.18557186,  0.19430775,  0.25321732,  0.16204624,  0.17184744,  0.21035250,  0.22801060, -0.00174091
  0.16151191,  0.14133742,  0.14255533,  0.16689863,  0.17852275,  0.12668371,  0.14539875,  0.15367621,  0.18163183, -0.00052106
  0.37694542,  0.30301919,  0.30699990,  0.33667744,  0.58453553,  0.27098384,  0.28106973,  0.42147215,  0.42615356, -0.00546166
  0.16928110,  0.14716309,  0.14719322,  0.16224640,  0.16381715,  0.12988076,  0.14297040,  0.14443374,  0.15403550,  0.00057633
  0.11786316,  0.10642839,  0.11067650,  0.11842905,  0.12836674,  0.10056144,  0.11212488,  0.11522588,  0.12864379, -0.00000387
  0.20959018,  0.17516976,  0.20257280,  0.20356300,  0.21642080,  0.17082815,  0.17154274,  0.20376787,  0.20590041, -0.00057958
  0.14120562,  0.12684168,  0.13421707,  0.14114414,  0.15079852,  0.12178596,  0.13533523,  0.13541473,  0.14832469, -0.00008047
  0.18931316,  0.16924449,  0.17939218,  0.18201264,  0.22089752,  0.16687888,  0.17066710,  0.19307647,  0.20400985, -0.00117095
  0.23203854,  0.19166411,  0.20333060,  0.22986868,  0.24579228,  0.17146959,  0.19816943,  0.19911589,  0.25317674,  0.00104713
  0.15009095,  0.13621729,  0.13639824,  0.14444384,  0.16932475,  0.12562527,  0.13037699,  0.15173162,  0.16020499, -0.00045654
  0.27320568,  0.24495827,  0.25010160,  0.28270933,  0.28672133,  0.24784001,  0.24958388,  0.25400599,  0.26697536, -0.00126838
  0.19361455,  0.17205361,  0.17502054,  0.17568696,  0.22063230,  0.15778328,  0.15976929,  0.19096039,  0.19681339, -0.00067072
  0.32820071,  0.26653020,  0.27190279,  0.30076174,  0.46823648,  0.25225433,  0.25298625,  0.34225103,  0.36705963, -0.00671648
  0.24255202,  0.20107499,  0.21839788,  0.25194356,  0.27651648,  0.18224251,  0.22458929,  0.22677310,  0.27140165, -0.00232040
  0.34501020,  0.27357349,  0.30027190,  0.30540506,  0.51091598,  0.25376376,  0.26943117,  0.36899116,  0.41241756, -0.00730000
  0.20984936,  0.17668700,  0.19465940,  0.20710683,  0.21190149,  0.16491818,  0.17473094,  0.20157482,  0.20234211,  0.00020219
  0.20377634,  0.17423297,  0.18300351,  0.20033645,  0.23039150,  0.15783909,  0.17423163,  0.19915261,  0.22788387, -0.00029897
  0.25820751,  0.22945379,  0.26548276,  0.27299692,  0.30019068,  0.22632837,  0.24233471,  0.30181053,  0.34119760,  0.00088552
  0.36221897,  0.28964829,  0.29583724,  0.33423890,  0.54778282,  0.26100318,  0.29679341,  0.39455794,  0.39987524, -0.00587983
  0.19537027,  0.16710613,  0.17771832,  0.18773624,  0.23889765,  0.15462731,  0.16856002,  0.19807883,  0.22480539, -0.00154691
  0.29939582,  0.25475247,  0.27738212,  0.28894853,  0.39756167,  0.23001577,  0.27507327,  0.32471127,  0.39218393, -0.00176596
  0.26808688,  0.21606238,  0.26022881,  0.29442220,  0.34709254,  0.21068138,  0.26359088,  0.29570148,  0.36813009, -0.00251165
  0.35493365,  0.27929583,  0.29677245,  0.31550768,  0.51696338,  0.25884077,  0.26412452,  0.37476062,  0.38896083, -0.00651334
  0.37982203,  0.30170481,  0.30264008,  0.32021365,  0.59463779,  0.25460712,  0.27629583,  0.41375692,  0.42121420, -0.00415481
  0.11779307,  0.10827274,  0.11037266,  0.11181416,  0.12922723,  0.10253579,  0.10277492,  0.12110097,  0.12165252, -0.00004371
  0.34588827,  0.26785308,  0.33934978,  0.38167385,  0.42916484,  0.29120873,  0.32370599,  0.37344116,  0.41886133, -0.00224996
  0.17885111,  0.15372594,  0.17706994,  0.18845932,  0.20087408,  0.15330753,  0.17050156,  0.19188484,  0.20876827, -0.00010365
  0.15399622,  0.13785644,  0.13833654,  0.14339308,  0.17001665,  0.12510080,  0.12932542,  0.14974826,  0.15903417, -0.00004038
  0.10198677,  0.09387999,  0.09550637,  0.10921366,  0.11023268,  0.08815634,  0.10061004,  0.10132077,  0.11814513, -0.00012751
  0.20703891,  0.18029495,  0.18874445,  0.19268933,  0.24876086,  0.16459372,  0.16872958,  0.21907816,  0.22598421, -0.00159504
  0.12974273,  0.11634154,  0.12748435,  0.13495732,  0.13916015,  0.11474698,  0.11998958,  0.13595857,  0.14319478, -0.00028871
  0.15891003,  0.13792972,  0.16313972,  0.16556996,  0.17443906,  0.14288572,  0.14975279,  0.17117141,  0.17567505, -0.00063298
  0.15830377,  0.14604860,  0.14826256,  0.15997870,  0.18131331,  0.14548830,  0.15244823,  0.16710892,  0.16733595, -0.00055605
  0.29357971,  0.24578854,  0.27801494,  0.28480202,  0.39321051,  0.23361364,  0.25616703,  0.31843098,  0.37149573, -0.00527319
  0.20601922,  0.18627337,  0.21929084,  0.22337908,  0.23102329,  0.19643903,  0.20586505,  0.23732557,  0.25712632, -0.00024712
  0.20971597,  0.17688036,  0.19949273,  0.20801849,  0.23871995,  0.17586156,  0.19563178,  0.19947924,  0.23182896, -0.00028230
  0.12628407,  0.11489624,  0.12339878,  0.13663549,  0.14298837,  0.11203302,  0.12843268,  0.13162704,  0.15660405, -0.00014356
  0.38379024,  0.30107233,  0.32628727,  0.35267062,  0.59159171,  0.27120593,  0.31363379,  0.42286803,  0.43714834, -0.00414371
  0.15968900,  0.14838330,  0.15336739,  0.16047065,  0.18738094,  0.14169992,  0.14732750,  0.17836510,  0.18651100, -0.00067072
  0.16976949,  0.15078567,  0.17524211,  0.18066619,  0.19094646,  0.15315301,  0.16098448,  0.19363742,  0.20359127, -0.00051564
