f1,f2,f3,resp
  1.02403827,  1.02963813,  0.63640923,  0.20329698
  0.98698756,  1.00934044,  0.59374067,  3.21372541
  1.01015101,  1.03354152,  0.63570204,  0.44638361
  1.06519528,  1.06657110,  0.66089573,  0.82985172
  1.02393342,  1.03313470,  0.62859122,  0.40790369
  0.99489321,  1.01940748,  0.62863548,  1.14490736
  0.98000016,  1.03948699,  0.64491289,  1.76405945
  1.03082794,  1.03225593,  0.62805155,  0.41457028
  1.00019104,  1.05392624,  0.68038180,  1.79497876
  1.01156523,  1.01278335,  0.60971818,  1.48709574
  0.99904192,  1.00643920,  0.64790213,  1.40520324
  1.01117449,  1.02021661,  0.62734391,  0.66216005
  1.00050526,  1.05452862,  0.65607671,  0.96563087
  1.05955886,  1.06944208,  0.70847822,  2.19357361
  1.02290175,  1.05005397,  0.62290160,  0.93460795
  1.00117939,  1.04169596,  0.61860326,  1.27181911
  1.02021973,  1.02520255,  0.61572070,  1.00692083
  0.99886529,  1.00871021,  0.66442004,  1.87528140
  1.00441743,  1.02496823,  0.63997952,  0.64296229
  1.00951569,  1.02478966,  0.65251961,  0.59683241
  0.98694177,  1.01331290,  0.61988479,  1.74927182
  1.02369653,  1.05534103,  0.61607500,  1.57077444
  1.00175608,  1.05835673,  0.63846034,  0.97071118
  1.06631635,  1.07116155,  0.63345103,  2.05272627
  1.02545592,  1.04854116,  0.66464747,  0.30289019
  0.99325678,  1.07978417,  0.66198774,  2.12510504
  1.01805935,  1.03314110,  0.66073066,  0.40586058
  0.98592882,  1.01066249,  0.60000312,  2.74347537
  0.97341601,  1.01078303,  0.64823098,  2.75951362
  1.02545592,  1.04720595,  0.63007923,  0.51315483
  0.97852241,  1.01312298,  0.64421450,  2.22924775
  1.01710258,  1.07356036,  0.65112602,  0.92291727
  1.02708527,  1.04889090,  0.67605801,  0.61387166
  1.03974747,  1.06143253,  0.68524550,  0.90334156
  1.04701736,  1.04733427,  0.65161692,  0.10487464
  0.98730036,  1.05729033,  0.61572070,  2.25976878
  1.00590264,  1.06029922,  0.63593207,  0.94853878
  0.96591107,  0.97573922,  0.65262692,  5.38816978
  0.96677952,  1.02892620,  0.63448556,  2.60399788
  1.02978976,  1.04067152,  0.68660711,  1.04802462
  0.98407859,  1.04483709,  0.62769635,  1.63278199
  1.03196192,  1.06451833,  0.64532033,  0.50064362
  1.02708843,  1.03577677,  0.64407965,  0.07058591
  1.04069968,  1.05311047,  0.61855083,  1.52174560
  1.03459585,  1.05103401,  0.66841479,  0.28075606
  0.98702652,  1.02920895,  0.65820609,  1.72475178
  1.00894735,  1.03653474,  0.65413219,  0.51675711
  0.97616689,  0.98306281,  0.58923734,  4.54388190
  0.95979975,  1.02406344,  0.65400171,  3.68957226
  1.04581507,  1.04736499,  0.63464139,  0.48551444
  0.97339422,  1.03340908,  0.64554070,  2.23292307
  1.03162551,  1.05047644,  0.65226211,  0.10508692
  1.01852286,  1.02075293,  0.64393200,  0.33141166
  1.01334166,  1.04378359,  0.68381632,  1.36918360
  1.01832164,  1.04399935,  0.62494102,  0.71654029
  1.00191867,  1.01727020,  0.61316778,  1.42387666
  1.02384326,  1.02571151,  0.61856537,  0.83793235
  0.97068813,  0.99303880,  0.64675816,  3.67684588
  0.96558184,  1.02684797,  0.62545776,  2.71863468
  1.03121275,  1.03983072,  0.69512605,  1.49811285
  0.96866373,  1.04367139,  0.62478328,  2.55868897
  1.01091178,  1.04617941,  0.66272171,  0.62880173
  0.99899900,  1.01811325,  0.66667467,  1.64017976
  1.01142710,  1.04171441,  0.63546249,  0.45628507
  1.01297520,  1.04003511,  0.64604783,  0.31821251
  0.99598816,  1.01212833,  0.64255170,  1.26086827
  0.99801395,  1.00687190,  0.66966722,  2.23966044
  0.96223701,  1.03668410,  0.60412594,  3.66096858
  0.98249103,  0.99654101,  0.64772083,  2.71288412
  1.03493635,  1.05042017,  0.61165746,  1.91910268
  0.95569311,  1.03231667,  0.63316145,  3.44477152
  1.01502542,  1.02496928,  0.63673138,  0.36846858
  0.98492377,  1.04436570,  0.60369449,  2.77445373
  1.01907401,  1.02613252,  0.65264864,  0.30970136
  1.01984829,  1.03572205,  0.63158945,  0.35997662
  1.00573268,  1.01288081,  0.60605950,  1.80282501
  1.00460511,  1.00719845,  0.62944150,  1.05168620
  0.95593795,  1.03869556,  0.65536125,  3.89789107
  0.99276867,  0.99876253,  0.63434831,  1.78964067
  1.03859524,  1.05032860,  0.68610635,  0.85368765
  0.94965860,  1.03260235,  0.60028982,  4.67802519
  1.01461245,  1.02535182,  0.66994314,  0.93669298
  0.99136816,  1.01565222,  0.65137117,  1.56807917
  1.00557996,  1.06017219,  0.63090089,  1.09741573
  1.00877635,  1.06005644,  0.64019667,  0.77978416
  1.00410478,  1.02652120,  0.66018061,  0.96131009
  1.00047122,  1.00599978,  0.64738286,  1.34775925
  0.98691353,  1.05227713,  0.62730928,  1.64484855
  1.00251933,  1.00868478,  0.66327204,  1.65360186
  1.04598681,  1.05900007,  0.60769697,  3.05240828
  0.96666083,  1.02371225,  0.63106612,  2.65631983
  1.01804692,  1.05989577,  0.62729276,  1.02947897
  0.98502370,  1.01852389,  0.59782511,  2.89907526
  1.00034812,  1.05939161,  0.64694770,  0.98475050
  0.99821320,  1.05515507,  0.63850314,  1.01899304
  1.00608480,  1.04734634,  0.63218278,  0.73220919
  1.01242652,  1.03064839,  0.61851334,  0.93802417
  0.99845340,  1.04250827,  0.65653890,  0.97318545
  0.99194344,  1.01997623,  0.63299793,  1.22341715
  1.03567700,  1.04030019,  0.70376988,  1.94838551
  0.96620411,  1.01919241,  0.62882166,  2.75616097
  0.99728837,  1.05410622,  0.66403708,  1.29562511
  0.98585981,  1.01174535,  0.65111203,  1.99194819
  0.99894611,  1.05645372,  0.64068148,  0.99726171
  0.99958817,  1.04659986,  0.65916319,  0.99385566
  1.00560423,  1.05465874,  0.68215942,  1.62289252
  1.01697018,  1.06184617,  0.65771776,  0.57156896
  1.04206070,  1.04696146,  0.65644236,  0.05684020
  0.98887027,  1.01732712,  0.65599580,  1.79973083
  1.04688692,  1.05339224,  0.62247160,  1.37682842
  0.96014164,  1.01495640,  0.61172556,  3.48716892
  0.99131705,  1.04254632,  0.60979886,  2.07674455
  0.99604967,  1.00204919,  0.60428584,  2.28662730
  0.99909382,  1.04257131,  0.63002841,  0.92748899
  1.01502336,  1.01525523,  0.64346503,  0.52228409
  1.03136590,  1.06453079,  0.65826328,  0.40763951
  1.01319176,  1.06702291,  0.64374215,  0.83737587
  1.03221331,  1.07707784,  0.67437159,  1.03055841
  0.99446778,  1.02563366,  0.62794270,  1.10429504
  1.03731427,  1.04646296,  0.68373170,  0.75979342
  0.97191931,  1.01645643,  0.62867737,  2.41381534
  0.98950335,  1.00527771,  0.63349718,  1.70233051
  0.98738712,  1.00465860,  0.64983085,  2.12152610
  0.99980104,  1.02914646,  0.64501564,  0.79347390
  1.00253340,  1.01330469,  0.66237097,  1.44915611
  1.04663710,  1.05676073,  0.68599480,  0.84150293
  1.00511402,  1.04330661,  0.66021069,  0.77429208
  1.01927344,  1.07180447,  0.66253246,  0.85738839
  0.98342438,  1.01423479,  0.65389308,  2.15021500
  1.03500811,  1.04954481,  0.62054911,  1.14824239
  0.98727891,  1.02934879,  0.63335314,  1.33889845
  0.98608827,  0.98670319,  0.60902861,  2.91229889
  0.98704016,  1.03503704,  0.62204412,  1.54789835
  1.00452337,  1.03011436,  0.63732994,  0.60102210
  1.01308398,  1.01693812,  0.64060309,  0.52191894
  1.02862774,  1.06074122,  0.65071716,  0.33623702
  1.02197554,  1.03690662,  0.62893003,  0.43160809
  1.01146598,  1.06684874,  0.64905352,  0.82450497
  1.00524840,  1.01295981,  0.62722193,  0.92612052
  1.02546433,  1.03102669,  0.66632506,  0.41471160
  0.98564507,  1.02975795,  0.64398716,  1.46488406
  0.99434219,  0.99770826,  0.64491539,  1.91703585
  0.96824449,  1.05556048,  0.64748555,  2.74788645
  0.98055270,  1.02921001,  0.67588164,  2.94644793
  1.01342587,  1.03679374,  0.67220474,  0.88536531
  1.01369913,  1.06710945,  0.65527794,  0.77838155
  1.01808112,  1.02698400,  0.66110982,  0.49966414
  1.02444322,  1.03630272,  0.65702418,  0.16684843
  1.00012402,  1.01709327,  0.66572888,  1.57521683
  1.01620440,  1.04090550,  0.61553462,  1.20439472
  1.00124856,  1.03072594,  0.64123528,  0.70252557
  1.01285311,  1.03438075,  0.62918209,  0.52692031
  0.99168472,  1.05590154,  0.62235151,  1.72076277
  0.99459537,  1.04374328,  0.62607842,  1.20766856
  1.02062895,  1.05717409,  0.64191321,  0.43769374
  1.01864425,  1.06136944,  0.63605989,  0.72462957
  1.01671376,  1.02851242,  0.61071835,  1.36512198
  0.99169062,  1.03281245,  0.61685101,  1.54155775
  0.99812054,  1.01148030,  0.62919318,  1.16476068
  1.00315492,  1.04609185,  0.67777403,  1.50137013
  1.00800152,  1.03424702,  0.64624364,  0.46670455
  1.01541502,  1.06125455,  0.67513648,  1.01553252
  1.00868478,  1.05143958,  0.66276826,  0.74283813
  0.97083891,  1.03436684,  0.67351361,  3.47667904
  1.00941583,  1.04947101,  0.65803977,  0.59736629
  1.02777986,  1.06202209,  0.64875455,  0.39400424
  1.00030409,  1.02382963,  0.67228970,  1.67395989
  0.98370783,  1.04084050,  0.64741597,  1.57567642
  0.99377104,  1.00427823,  0.65433293,  1.92679632
  1.00618907,  1.06435630,  0.62902537,  1.30022312
  1.00933432,  1.05542234,  0.63271917,  0.81219149
  1.00811533,  1.06872889,  0.62094793,  1.87243000
  1.01430371,  1.04249197,  0.60909018,  1.73554820
  0.97460472,  1.03573064,  0.61264937,  2.50696045
  1.01644197,  1.03131165,  0.62797661,  0.49663321
  1.05029771,  1.05623055,  0.65377253,  0.27728142
  1.00254848,  1.03886174,  0.62775427,  0.84091157
  0.99957918,  1.03481533,  0.64796972,  0.79126067
  1.01427079,  1.02192541,  0.62792968,  0.56998883
  1.00698444,  1.03390698,  0.66809461,  1.00196847
  1.02373740,  1.05207896,  0.64452965,  0.24954765
  1.00578528,  1.03703458,  0.65526591,  0.64882046
  1.00694389,  1.01180575,  0.67469236,  1.86459894
  0.97873407,  1.03088107,  0.64740549,  1.93093631
  1.02916234,  1.03076950,  0.66063245,  0.20700072
  1.05642358,  1.06558006,  0.66148022,  0.58101014
  0.99827797,  1.03243924,  0.67001675,  1.50213286
  1.00191968,  1.04124041,  0.65102853,  0.72264652
  1.02134822,  1.03067495,  0.67168099,  0.70182746
  1.00892291,  1.01390983,  0.62019696,  1.00786982
  1.01292287,  1.04446169,  0.61833321,  1.12828220
  1.01163174,  1.01813502,  0.61523393,  1.12817051
  1.00386891,  1.01504706,  0.59628123,  2.61903105
  0.98585884,  1.03198322,  0.60108833,  2.70359969
  1.04288989,  1.05075460,  0.62315429,  1.14342531
  1.04827297,  1.05022380,  0.66257768,  0.16720668
  0.99149791,  1.03210678,  0.63357183,  1.12471695
  1.01362926,  1.02454922,  0.63572750,  0.41309081
  1.03042218,  1.03622326,  0.65736538,  0.08720461
  0.99321041,  1.03377231,  0.66709984,  1.63256481
  0.99909682,  1.03011330,  0.63977889,  0.78842289
  1.00869088,  1.01751344,  0.62441344,  0.82697911
  0.98825557,  1.00177013,  0.67294208,  3.21858885
  1.00378729,  1.04777871,  0.65843145,  0.80239080
  1.04495173,  1.06242716,  0.65110737,  0.39557992
  1.02047064,  1.03681201,  0.65051397,  0.16493792
  0.98102790,  1.00670161,  0.64895748,  2.40581491
  1.01471849,  1.03312722,  0.64351100,  0.27937152
  1.01829572,  1.03718731,  0.67372461,  0.78414271
  1.01220415,  1.05410622,  0.62801762,  0.88798573
  0.98162304,  1.01941787,  0.61062177,  2.23291359
  0.99745549,  1.02629470,  0.63741972,  0.88911198
  0.99804085,  1.00039816,  0.59299249,  3.12150493
  1.00054330,  1.04796098,  0.63023370,  0.95426957
  1.02745250,  1.07429156,  0.64631381,  0.87404762
  1.02447680,  1.03234225,  0.64591722,  0.10168463
  1.00535351,  1.01492137,  0.62029699,  1.06931481
  1.00553446,  1.05434961,  0.63525863,  0.81516500
  1.01965279,  1.04855436,  0.66083807,  0.34660114
  1.02570099,  1.05032087,  0.66107835,  0.24373924
  0.98879400,  1.01712224,  0.63684816,  1.43006998
  1.00139795,  1.04994483,  0.65568740,  0.86494862
  0.98984420,  1.01226460,  0.67082489,  2.54548649
  1.01353680,  1.03023641,  0.66250130,  0.62166758
  1.01664967,  1.06282689,  0.64768140,  0.58679019
  1.02093113,  1.03582826,  0.64317368,  0.15352554
  1.00982968,  1.01197470,  0.64240393,  0.74114285
  1.00066344,  1.03304291,  0.64591138,  0.73502457
  1.02919518,  1.03944377,  0.67534302,  0.56494987
  1.03923205,  1.04394704,  0.64188849,  0.12961468
  0.96840951,  1.00802489,  0.59316238,  4.01653808
  0.99809962,  1.06979904,  0.65353967,  1.40178589
  0.99680425,  1.02301790,  0.59318666,  3.07015769
  1.02080711,  1.02234331,  0.63996519,  0.26991220
  1.00288631,  1.01352344,  0.62090629,  1.13588347
  1.01731884,  1.03134463,  0.63503232,  0.31070889
  1.02347546,  1.02520886,  0.65598763,  0.28901100
  1.00399187,  1.02170719,  0.64297228,  0.71809444
  1.02941555,  1.03426735,  0.66300028,  0.21949863
  1.05033080,  1.06426455,  0.67381177,  0.59209126
  0.96411097,  1.01912178,  0.60955093,  3.24011762
  1.00143104,  1.05586140,  0.64639110,  0.86587959
  1.00736890,  1.04356247,  0.67403431,  1.15037931
  1.02082066,  1.02266638,  0.64568117,  0.26131734
  1.00014202,  1.00509281,  0.61198462,  1.70898625
  1.01512331,  1.04255175,  0.64527911,  0.27776222
  1.01703948,  1.04577351,  0.64386111,  0.27068806
  1.01698776,  1.02812963,  0.63783687,  0.29166010
  0.99350348,  1.02635052,  0.65901202,  1.43262306
  1.05653185,  1.07374825,  0.66988075,  0.88194583
  0.95012418,  1.05000546,  0.60849607,  4.51752809
  1.01021836,  1.03050607,  0.63703113,  0.43630776
  1.01029184,  1.05446413,  0.63357063,  0.74226452
  1.03308026,  1.03699156,  0.62354947,  0.67748319
  0.98524885,  0.98874120,  0.61450427,  2.71005286
  1.01639857,  1.06886025,  0.63456045,  1.08218828
  1.00206325,  1.05237126,  0.67209360,  1.32631300
  0.99869072,  1.01968918,  0.63785517,  0.93359427
  0.98014520,  1.01494816,  0.62899095,  1.93843592
  1.05161981,  1.05541900,  0.68683913,  0.87136766
  0.94547538,  1.05048969,  0.63944629,  4.50772552
  1.02067166,  1.02479911,  0.64587175,  0.23276078
  1.01843987,  1.05373301,  0.67375411,  0.77468772
  1.04077767,  1.05489238,  0.66565797,  0.23748530
  0.97469307,  0.99249968,  0.62502891,  3.01624883
  1.01146189,  1.06257843,  0.64500607,  0.72064320
  1.00460915,  1.04053725,  0.63737503,  0.60239816
  0.99362490,  1.02457232,  0.60956542,  1.81770519
  0.98894557,  1.00191064,  0.64173113,  1.94825599
  1.02809052,  1.06116558,  0.64753671,  0.38095312
  0.94974518,  1.05008264,  0.62339282,  4.09747300
  1.02685008,  1.02890079,  0.66120642,  0.28052978
  1.02517418,  1.05073362,  0.62925059,  0.62651998
  1.04722898,  1.05659883,  0.63103028,  0.93234622
  0.98071618,  1.02315083,  0.63035049,  1.76164065
  1.01911140,  1.02577253,  0.64577749,  0.24910200
  1.01021734,  1.01144961,  0.67704853,  1.86389212
  1.00559614,  1.03042431,  0.67102520,  1.23029647
  1.00208132,  1.00620831,  0.62813873,  1.17486232
  0.99764954,  1.04579100,  0.66274191,  1.18135127
  0.95746738,  1.03978963,  0.63052219,  3.28675867
  1.04018873,  1.04433407,  0.64378774,  0.10441053
  1.01247163,  1.03510025,  0.66692277,  0.73882464
  1.04355158,  1.04718182,  0.66887306,  0.22659563
  0.97119437,  1.05395290,  0.64093114,  2.43537881
  0.98937119,  1.04244850,  0.63422802,  1.24656614
  1.01316609,  1.03895780,  0.65098572,  0.33848118
  1.01595661,  1.03527707,  0.61394628,  1.21807598
  0.99762864,  1.01186411,  0.64219188,  1.19081429
  1.00661244,  1.03841297,  0.60347736,  2.18299268
  0.96788462,  1.02912422,  0.60368720,  3.28262696
  1.03100011,  1.04570242,  0.66266154,  0.16387285
  1.03414007,  1.04623961,  0.63615174,  0.28287290
  1.05265485,  1.06071647,  0.63411863,  1.04568244
  0.97954226,  1.07983781,  0.64828267,  2.73639688
  1.00433975,  1.03433260,  0.63451736,  0.62452444
  1.00280987,  1.04097268,  0.66965691,  1.18307397
  1.02335920,  1.02808735,  0.67539365,  0.85025054
  1.00957888,  1.02051230,  0.65770305,  0.80324039
  1.00289435,  1.03228257,  0.64460817,  0.64379951
  0.98423163,  1.02560421,  0.63233949,  1.53162252
  1.01448996,  1.05425291,  0.62921812,  0.80833425
  1.02546643,  1.06664960,  0.65629416,  0.52782355
  1.03016848,  1.05578783,  0.67317991,  0.51359265
  0.98451845,  1.07683892,  0.63678530,  2.39656857
  1.01722053,  1.03434116,  0.63428796,  0.32638481
  1.01477307,  1.03585080,  0.66038552,  0.46579328
  1.03006980,  1.04592554,  0.62640824,  0.65694551
  1.01745443,  1.02143690,  0.65477508,  0.47181693
  0.99189621,  1.06910822,  0.61410916,  2.71232608
  0.98301739,  1.03668625,  0.60002364,  2.96506066
  1.02229210,  1.04115043,  0.65490758,  0.16835633
  1.00776686,  1.07226417,  0.63624888,  1.33502621
  1.03727661,  1.05324468,  0.65384092,  0.12632911
  0.97174175,  1.03191613,  0.64476112,  2.34735787
  1.01525419,  1.05996430,  0.65235828,  0.53399836
  1.01470717,  1.03988586,  0.65159484,  0.30292125
  1.01045110,  1.05691710,  0.68830230,  1.74275859
  1.02364308,  1.03426414,  0.66526075,  0.38186037
  0.97976492,  1.06725294,  0.65575189,  2.35438158
  0.98857113,  1.02572624,  0.63595350,  1.29886902
  1.04150068,  1.05157668,  0.66317175,  0.15879416
  1.00947595,  1.08055424,  0.65020055,  1.42144512
  1.02321365,  1.04761735,  0.65301261,  0.17065346
  0.98992945,  1.01195626,  0.60646013,  2.18401144
  1.02145672,  1.05459757,  0.63917531,  0.41924177
  1.00434681,  1.03840435,  0.66338952,  0.90805353
  1.00609189,  1.06604012,  0.62711377,  1.45189292
  1.00923755,  1.02942297,  0.66231920,  0.77647236
  0.99134555,  1.04205418,  0.60971780,  2.07081610
  0.99127578,  1.04538759,  0.63143272,  1.23335413
  1.03009102,  1.06501490,  0.65560443,  0.42640774
  1.01034390,  1.06129397,  0.63990335,  0.78119731
  1.03240087,  1.04515269,  0.64401038,  0.09289242
  0.98367977,  0.99069735,  0.63506781,  2.63817240
  1.02025617,  1.05748711,  0.67319441,  0.74688537
  1.02654544,  1.02829455,  0.64639779,  0.10563938
  0.99149692,  1.04778420,  0.68655101,  2.61205673
  1.00637438,  1.03950536,  0.65774804,  0.67009609
  0.99304965,  1.01406817,  0.63911444,  1.30773145
  0.99610622,  1.04475741,  0.65377680,  1.03187969
  1.02503967,  1.06133340,  0.66848092,  0.56573632
  1.02020308,  1.04549033,  0.64983381,  0.19291453
  1.04297908,  1.04336975,  0.66799910,  0.19777929
  1.00195180,  1.01307064,  0.59947941,  2.36026956
  1.03970206,  1.04144102,  0.63328696,  0.35178657
  1.00674215,  1.04179146,  0.67217266,  1.10628268
  1.01391394,  1.03843670,  0.60672506,  1.84531829
  0.99512587,  1.01845439,  0.65626185,  1.43717244
  0.99337715,  1.01284798,  0.60489042,  2.15822107
  1.01596590,  1.04696913,  0.62382565,  0.85146696
  1.01135550,  1.05020174,  0.63187480,  0.67230762
  1.00151529,  1.04593211,  0.64502604,  0.71689697
  1.03658309,  1.05508048,  0.64640573,  0.22300176
  1.00590466,  1.02865102,  0.66144478,  0.88996451
  1.01720190,  1.05024917,  0.68518352,  1.28794534
  0.99090842,  1.06106875,  0.64900128,  1.45465032
  1.00633690,  1.02053521,  0.68376629,  2.08936344
  0.97787365,  0.98912751,  0.62200737,  2.98317572
  0.98835715,  1.00595829,  0.63688994,  1.76086104
  1.02944628,  1.03663467,  0.63777341,  0.14249531
  1.01391805,  1.02302732,  0.64753209,  0.42303174
  0.97929573,  1.03527599,  0.62901943,  1.78826643
  1.01947295,  1.04360495,  0.66579980,  0.44874788
  1.03561587,  1.05688024,  0.63284050,  0.66808085
  1.01881964,  1.02801019,  0.63243386,  0.34917619
  0.98682295,  1.06634591,  0.66165223,  2.02727193
